,rho_brine,inj_rate,geo_grad,depth_bottom_usdw,depth_top_res,thick_res,perm_res,p_crit,plume_rad,pressure_front_rad,std_dev_to_perm_res_ratio,vertical_correlation,lateral_correlation,random_seed
846,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.02,8,216,371
847,1020,1,25,100,1500,100,100,2.744,2994.376040693835,8298.750925039123,0.39,7,310,10538
848,1020,1,25,100,1500,100,100,2.744,2994.376040693835,8298.750925039123,0.2,10,200,2364
849,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8592.897091226594,0.27,10,200,6436
850,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8298.750925039123,0.32,3,392,7010
851,1020,1,25,100,1500,100,100,2.744,2596.117637920465,8298.750925039123,0.4,9,430,8912
852,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8592.897091226594,0.28,10,112,10876
853,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.09,9,315,6270
854,1020,1,25,100,1500,100,100,2.744,2416.6270460594747,8592.897091226594,0.39,6,92,1354
855,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.07,10,94,11269
856,1020,1,25,100,1500,100,100,2.744,3215.03115606588,8298.750925039123,0.27,7,300,4464
857,1020,1,25,100,1500,100,100,2.744,2994.376040693835,8298.750925039123,0.31,5,250,10885
858,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8592.897091226594,0.39,6,148,4697
859,1020,1,25,100,1500,100,100,2.744,2690.6032074593363,8298.750925039123,0.35,5,115,5290
860,1020,1,25,100,1500,100,100,2.744,2690.6032074593363,8298.750925039123,0.26,10,78,1657
861,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.17,2,48,10462
862,1020,1,25,100,1500,100,100,2.744,2994.376040693835,8298.750925039123,0.4,4,124,9824
863,1020,1,25,100,1500,100,100,2.744,2690.6032074593363,8298.750925039123,0.22,4,124,11286
864,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8592.897091226594,0.32,8,76,6067
865,1020,1,25,100,1500,100,100,2.744,2504.828290996109,8298.750925039123,0.36,9,56,673
866,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8298.750925039123,0.04,2,287,12276
867,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8298.750925039123,0.16,9,58,4090
868,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8298.750925039123,0.22,6,18,6118
869,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8592.897091226594,0.25,6,60,7876
870,1020,1,25,100,1500,100,100,2.744,2994.376040693835,8298.750925039123,0.16,6,351,9666
871,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8298.750925039123,0.15,9,245,9417
872,1020,1,25,100,1500,100,100,2.744,2596.117637920465,8592.897091226594,0.41,4,490,7836
873,1020,1,25,100,1500,100,100,2.744,2994.376040693835,8298.750925039123,0.27,5,270,9940
874,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8298.750925039123,0.26,5,120,6563
875,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.45,9,68,4422
876,1020,1,25,100,1500,100,100,2.744,2690.6032074593363,8298.750925039123,0.38,7,440,8417
877,1020,1,25,100,1500,100,100,2.744,2690.6032074593363,8298.750925039123,0.3,3,368,6636
878,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8897.34190298462,0.48,3,120,243
879,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8592.897091226594,0.23,8,304,3098
880,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8298.750925039123,0.19,4,196,1728
881,1020,1,25,100,1500,100,100,2.744,2092.6661158681363,8592.897091226594,0.45,9,184,8687
882,1020,1,25,100,1500,100,100,2.744,2690.6032074593363,8298.750925039123,0.45,4,150,7334
883,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.0,5,264,10759
884,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8298.750925039123,0.2,9,215,2353
885,1020,1,25,100,1500,100,100,2.744,2690.6032074593363,8897.34190298462,0.39,8,280,7441
886,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.02,3,84,7978
887,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8298.750925039123,0.21,6,150,4513
888,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8298.750925039123,0.22,2,272,5352
889,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8592.897091226594,0.36,10,144,9185
890,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8298.750925039123,0.12,8,315,9668
891,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8298.750925039123,0.17,9,378,5570
892,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8298.750925039123,0.28,6,259,10348
893,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8592.897091226594,0.41,4,20,4942
894,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8592.897091226594,0.45,4,220,11676
895,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8298.750925039123,0.29,3,370,7529
896,1020,1,25,100,1500,100,100,2.744,2416.6270460594747,8897.34190298462,0.36,5,280,11821
897,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.03,4,100,7706
898,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8298.750925039123,0.19,6,145,6888
899,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.08,2,217,7311
900,1020,1,25,100,1500,100,100,2.744,2504.828290996109,8592.897091226594,0.47,6,210,2489
901,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8298.750925039123,0.21,6,94,9878
902,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8298.750925039123,0.1,7,378,1597
903,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.05,6,308,11741
904,1020,1,25,100,1500,100,100,2.744,2690.6032074593363,8592.897091226594,0.3,9,40,3031
905,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.11,5,228,463
906,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8592.897091226594,0.32,9,10,2371
907,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8592.897091226594,0.37,8,120,9606
908,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8298.750925039123,0.13,4,224,6271
909,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8897.34190298462,0.43,9,130,8979
910,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8298.750925039123,0.26,4,91,11733
911,1020,1,25,100,1500,100,100,2.744,2018.40733930441,8298.750925039123,0.47,8,224,1913
912,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8592.897091226594,0.37,7,16,9976
913,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8592.897091226594,0.21,10,270,10852
914,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.05,4,92,2658
915,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.05,3,35,84
916,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.25,10,130,6610
917,1020,1,25,100,1500,100,100,2.744,2994.376040693835,8592.897091226594,0.38,5,328,7362
918,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8298.750925039123,0.24,10,160,3428
919,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.1,4,360,10752
920,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8298.750925039123,0.1,8,340,11469
921,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.08,3,192,6003
922,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8298.750925039123,0.34,4,32,1651
923,1020,1,25,100,1500,100,100,2.744,2596.117637920465,8298.750925039123,0.25,2,264,6360
924,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8298.750925039123,0.22,7,400,2071
925,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8897.34190298462,0.37,7,204,9607
926,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.02,2,200,1280
927,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.01,4,135,2402
928,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.02,3,153,1917
929,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.11,2,315,485
930,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8298.750925039123,0.16,2,160,7057
931,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.09,5,200,246
932,1020,1,25,100,1500,100,100,2.744,2596.117637920465,8592.897091226594,0.48,10,352,2683
933,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.08,6,84,10420
934,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.13,8,104,10073
935,1020,1,25,100,1500,100,100,2.744,2690.6032074593363,8014.555025680014,0.42,8,174,7842
936,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8298.750925039123,0.26,7,135,2347
937,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8298.750925039123,0.09,3,450,3630
938,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.28,2,75,5027
939,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.02,8,352,11380
940,1020,1,25,100,1500,100,100,2.744,2690.6032074593363,8298.750925039123,0.23,10,231,8218
941,1020,1,25,100,1500,100,100,2.744,2690.6032074593363,8298.750925039123,0.24,2,171,4280
942,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.17,8,320,8350
943,1020,1,25,100,1500,100,100,2.744,2994.376040693835,8298.750925039123,0.31,4,100,4028
944,1020,1,25,100,1500,100,100,2.744,2596.117637920465,8592.897091226594,0.38,6,66,3420
945,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8592.897091226594,0.35,7,250,6386
946,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.03,6,88,4808
947,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.07,2,120,10331
948,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8298.750925039123,0.28,9,120,8866
949,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8298.750925039123,0.13,7,328,9475
950,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8592.897091226594,0.39,9,92,7117
951,1020,1,25,100,1500,100,100,2.744,2690.6032074593363,8298.750925039123,0.24,3,216,4036
952,1020,1,25,100,1500,100,100,2.744,2690.6032074593363,8298.750925039123,0.26,10,141,1617
953,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8298.750925039123,0.32,8,184,5827
954,1020,1,25,100,1500,100,100,2.744,2690.6032074593363,8592.897091226594,0.36,8,161,3505
955,1020,1,25,100,1500,100,100,2.744,2596.117637920465,8592.897091226594,0.36,7,80,1639
956,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.15,8,98,9566
957,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.1,6,90,6526
958,1020,1,25,100,1500,100,100,2.744,2690.6032074593363,8592.897091226594,0.45,4,30,3448
959,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.06,5,42,2044
960,1020,1,25,100,1500,100,100,2.744,2994.376040693835,8592.897091226594,0.36,8,140,8373
961,1020,1,25,100,1500,100,100,2.744,2994.376040693835,8298.750925039123,0.11,8,360,10271
962,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8298.750925039123,0.15,3,91,1195
963,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.07,8,20,8761
964,1020,1,25,100,1500,100,100,2.744,2690.6032074593363,8592.897091226594,0.29,7,100,7277
965,1020,1,25,100,1500,100,100,2.744,2690.6032074593363,8592.897091226594,0.31,8,18,750
966,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.19,2,34,8217
967,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8298.750925039123,0.11,4,216,5604
968,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8298.750925039123,0.39,5,350,8475
969,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.22,2,336,11624
970,1020,1,25,100,1500,100,100,2.744,2690.6032074593363,8298.750925039123,0.28,2,175,6796
971,1020,1,25,100,1500,100,100,2.744,2504.828290996109,8897.34190298462,0.49,6,12,6754
972,1020,1,25,100,1500,100,100,2.744,2690.6032074593363,8592.897091226594,0.4,7,96,4739
973,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.21,8,30,3658
974,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.05,2,124,11156
975,1020,1,25,100,1500,100,100,2.744,2596.117637920465,8298.750925039123,0.48,2,140,10659
976,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8592.897091226594,0.4,7,96,8254
977,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.07,4,330,10812
978,1020,1,25,100,1500,100,100,2.744,2690.6032074593363,8592.897091226594,0.45,5,450,12252
979,1020,1,25,100,1500,100,100,2.744,2994.376040693835,8298.750925039123,0.19,8,108,4795
980,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8592.897091226594,0.27,8,258,5205
981,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.09,2,14,6378
982,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.15,4,215,3615
983,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8298.750925039123,0.34,3,360,11556
984,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8298.750925039123,0.14,2,38,1008
985,1020,1,25,100,1500,100,100,2.744,2690.6032074593363,8298.750925039123,0.22,10,240,6321
986,1020,1,25,100,1500,100,100,2.744,2690.6032074593363,8298.750925039123,0.29,5,50,6390
987,1020,1,25,100,1500,100,100,2.744,2690.6032074593363,8592.897091226594,0.43,5,160,343
988,1020,1,25,100,1500,100,100,2.744,2596.117637920465,8298.750925039123,0.36,2,180,1741
989,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.15,9,175,6529
990,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.07,8,42,4080
991,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.0,9,168,4362
992,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.03,10,120,921
993,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8592.897091226594,0.35,9,189,11363
994,1020,1,25,100,1500,100,100,2.744,2596.117637920465,8298.750925039123,0.23,3,160,2104
995,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.03,10,190,5197
996,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.0,5,76,3755
997,1020,1,25,100,1500,100,100,2.744,2169.5248407169115,8592.897091226594,0.49,7,245,3296
998,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8298.750925039123,0.2,2,288,4840
999,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.01,4,112,1442
